experiment,ana_experiment,benchmark,number_of_cities,number_of_runs,population_size,max_iterations,rho,temperature_start,temperature_min,two_opt_trigger_temperature_start,two_opt_trigger_temperature_min,best_fitness,mean_fitness,median_fitness,standard_deviation,worst_fitness,best_gap_percent,mean_gap_percent,worst_gap_percent,success_count,success_percentage,mean_runtime_seconds,three_opt_calls,three_opt_edge_triples_checked,three_opt_reconnections_checked,three_opt_improvements,two_opt_calls,two_opt_trigger_attempts,two_opt_trigger_accepted,two_opt_trigger_rejected,two_opt_forced_calls,two_opt_probabilistic_calls,two_opt_candidate_checks,two_opt_improvements,total_fitness_evaluations
v5-2opt-3opt-50runs,v5,wi29,29,50,30,6666,0.15,0.01,0.0001,0.01,0.0001,27603,28127.7,28044.0,473.5601700881077,29260,0.0,1.900880339093577,6.002970691591494,8,16.0,12.177724768599928,91,237510,950012,21,91,0,0,0,0,0,414290,2823,11364984
